Datum,Turnier,Serie,Court,Belag,Runde,BestOf,Sieger,Verlierer,SRang,VRang,S1,V1,S2,V2,S3,V3,S4,V4,S5,V5,SSaetze,VSaetze,SSpiele,VSpiele,Status,QuoteS,QuoteV
2025-03-10,BNP Paribas Open,WTA1000,Outdoor,Hard,3rd Round,3,Zheng Q.,Sun L.,9,49,6,4,7,5,,,,,,,2,,13,9,Completed,1.17,4.98
2025-03-10,BNP Paribas Open,WTA1000,Outdoor,Hard,3rd Round,3,Keys M.,Mertens E.,5,28,6,2,6,7,6,4,,,,,2,1,18,13,Completed,1.38,3.01
2025-03-10,BNP Paribas Open,WTA1000,Outdoor,Hard,3rd Round,3,Kartal S.,Kudermetova P.,83,60,7,5,6,3,,,,,,,2,,13,8,Completed,1.77,2.03
2025-03-10,BNP Paribas Open,WTA1000,Outdoor,Hard,3rd Round,3,Gauff C.,Sakkari M.,3,29,7,6,6,2,,,,,,,2,,13,8,Completed,1.25,3.92
2025-03-10,BNP Paribas Open,WTA1000,Outdoor,Hard,3rd Round,3,Bencic B.,Shnaider D.,58,13,6,4,6,4,,,,,,,2,,12,8,Completed,1.48,2.64
2025-03-10,BNP Paribas Open,WTA1000,Outdoor,Hard,3rd Round,3,Sabalenka A.,Bronzetti L.,1,62,6,1,6,2,,,,,,,2,,12,3,Completed,1.07,8.66
2025-03-10,BNP Paribas Open,WTA1000,Outdoor,Hard,3rd Round,3,Samsonova L.,Kasatkina D.,25,12,2,6,6,3,6,2,,,,,2,1,14,11,Completed,2.25,1.64
2025-03-11,BNP Paribas Open,WTA1000,Outdoor,Hard,3rd Round,3,Vekic D.,Navarro E.,22,8,7,6,6,1,,,,,,,2,,13,7,Completed,2.92,1.4
2025-03-11,BNP Paribas Open,WTA1000,Outdoor,Hard,3rd Round,3,Paolini J.,Cristian J.,6,79,6,4,3,6,6,4,,,,,2,1,15,14,Completed,1.29,3.59
2025-03-11,BNP Paribas Open,WTA1000,Outdoor,Hard,4th Round,3,Swiatek I.,Muchova K.,2,15,6,1,6,1,,,,,,,2,,12,2,Completed,1.31,3.42
2025-03-11,BNP Paribas Open,WTA1000,Outdoor,Hard,4th Round,3,Svitolina E.,Pegula J.,23,4,5,7,6,1,6,2,,,,,2,1,17,10,Completed,2.68,1.46
2025-03-12,BNP Paribas Open,WTA1000,Outdoor,Hard,4th Round,3,Andreeva M.,Rybakina E.,11,7,6,1,6,2,,,,,,,2,,12,3,Completed,1.93,1.86
2025-03-12,BNP Paribas Open,WTA1000,Outdoor,Hard,4th Round,3,Zheng Q.,Kostyuk M.,9,24,6,3,6,2,,,,,,,2,,12,5,Completed,1.66,2.21
2025-03-12,BNP Paribas Open,WTA1000,Outdoor,Hard,4th Round,3,Bencic B.,Gauff C.,58,3,3,6,6,3,6,4,,,,,2,1,15,13,Completed,1.97,1.82
2025-03-12,BNP Paribas Open,WTA1000,Outdoor,Hard,4th Round,3,Keys M.,Vekic D.,5,22,4,6,7,6,6,3,,,,,2,1,17,15,Completed,1.32,3.37
2025-03-12,BNP Paribas Open,WTA1000,Outdoor,Hard,4th Round,3,Sabalenka A.,Kartal S.,1,83,6,1,6,2,,,,,,,2,,12,3,Completed,1.06,8.99
2025-03-12,BNP Paribas Open,WTA1000,Outdoor,Hard,4th Round,3,Samsonova L.,Paolini J.,25,6,6,0,6,4,,,,,,,2,,12,4,Completed,1.89,1.91
2025-03-13,BNP Paribas Open,WTA1000,Outdoor,Hard,Quarterfinals,3,Swiatek I.,Zheng Q.,2,9,6,3,6,3,,,,,,,2,,12,6,Completed,1.2,4.51
2025-03-13,BNP Paribas Open,WTA1000,Outdoor,Hard,Quarterfinals,3,Andreeva M.,Svitolina E.,11,23,7,5,6,3,,,,,,,2,,13,8,Completed,1.39,2.99
2025-03-13,BNP Paribas Open,WTA1000,Outdoor,Hard,Quarterfinals,3,Keys M.,Bencic B.,5,58,6,1,6,1,,,,,,,2,,12,2,Completed,1.75,2.08
2025-03-14,BNP Paribas Open,WTA1000,Outdoor,Hard,Quarterfinals,3,Sabalenka A.,Samsonova L.,1,25,6,2,6,3,,,,,,,2,,12,5,Completed,1.18,4.82
2025-03-14,BNP Paribas Open,WTA1000,Outdoor,Hard,Semifinals,3,Andreeva M.,Swiatek I.,11,2,7,6,1,6,6,3,,,,,2,1,14,15,Completed,2.52,1.52
2025-03-15,BNP Paribas Open,WTA1000,Outdoor,Hard,Semifinals,3,Sabalenka A.,Keys M.,1,5,6,0,6,1,,,,,,,2,,12,1,Completed,1.54,2.45
2025-03-16,BNP Paribas Open,WTA1000,Outdoor,Hard,The Final,3,Andreeva M.,Sabalenka A.,11,1,2,6,6,4,6,3,,,,,2,1,14,13,Completed,2.54,1.51
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Siniakova K.,Yuan Y.,57,93,6,2,2,6,7,6,,,,,2,1,15,14,Completed,1.34,3.26
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Tomova V.,McNally C.,64,414,6,3,2,6,6,3,,,,,2,1,14,12,Completed,2.25,1.64
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Linette M.,Pavlyuchenkova A.,34,47,7,6,6,2,,,,,,,2,,13,8,Completed,2.31,1.61
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Parks A.,Gracheva V.,59,65,3,6,7,6,6,3,,,,,2,1,16,15,Completed,1.81,1.99
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Bronzetti L.,Bouzas Maneiro J.,62,58,6,4,6,3,,,,,,,2,,12,7,Completed,1.63,2.27
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Cirstea S.,Cocciaretto E.,101,82,6,3,7,6,,,,,,,2,,13,9,Completed,1.39,2.97
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Osaka N.,Starodubtseva Y.,61,108,3,6,6,4,6,3,,,,,2,1,15,13,Completed,1.18,4.77
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Sramkova R.,Stefanini L.,37,146,3,6,6,1,6,3,,,,,2,1,15,10,Completed,1.4,2.9
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Fruhvirtova L.,Liu C.,215,282,7,5,4,6,6,3,,,,,2,1,17,14,Completed,2.11,1.7
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Davis L.,Ito A.,229,106,6,4,3,6,6,4,,,,,2,1,15,14,Completed,2.56,1.49
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Ruse E.G.,Kudermetova P.,102,56,6,1,6,7,6,2,,,,,2,1,18,10,Completed,1.87,1.91
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Kenin S.,Kvitova P.,46,1126,6,4,7,5,,,,,,,2,,13,9,Completed,1.35,3.19
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Masarova R.,Minnen G.,168,83,6,7,6,4,7,5,,,,,2,1,19,16,Completed,2.93,1.39
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Baptiste H.,Danilovic O.,98,41,6,3,6,7,6,1,,,,,2,1,18,11,Completed,1.97,1.81
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Krueger A.,Zarazua R.,40,71,6,3,6,2,,,,,,,2,,12,5,Completed,1.22,4.27
2025-03-18,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Townsend T.,Li A.,90,66,3,6,6,4,6,2,,,,,2,1,15,12,Completed,1.82,1.96
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Mboko V.,Osorio M.,162,54,7,5,5,7,6,3,,,,,2,1,18,15,Completed,1.98,1.8
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Blinkova A.,Rakhimova K.,85,77,4,6,6,3,6,2,,,,,2,1,16,11,Completed,1.55,2.43
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Birrell K.,Potapova A.,68,38,3,6,6,3,7,6,,,,,2,1,16,15,Completed,2.36,1.58
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Kudermetova V.,Wang Xin.,52,39,6,2,7,6,,,,,,,2,,13,8,Completed,1.87,1.91
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Raducanu E.,Ishii S.,60,188,6,2,6,1,,,,,,,2,,12,3,Completed,1.23,4.08
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Kessler M.,Bouzkova M.,48,50,6,4,2,6,6,4,,,,,2,1,14,14,Completed,1.39,2.95
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Pera B.,Tomljanovic A.,84,88,6,3,6,2,,,,,,,2,,12,5,Completed,1.92,1.86
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Avanesyan E.,Andreeva E.,36,95,6,1,6,7,6,4,,,,,2,1,18,12,Completed,1.33,3.27
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Garcia C.,Bondar A.,74,94,6,0,7,6,,,,,,,2,,13,6,Completed,1.49,2.57
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Eala A.,Volynets K.,140,73,6,3,7,6,,,,,,,2,,13,9,Completed,3.51,1.3
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Grabher J.,Grant T.C.,373,419,6,4,6,4,,,,,,,2,,12,8,Completed,3.61,1.28
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Stearns P.,Boulter K.,43,35,6,4,6,2,,,,,,,2,,12,6,Completed,1.76,2.04
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Uchijima M.,Lamens S.,53,70,6,4,6,3,,,,,,,2,,12,7,Completed,1.64,2.22
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Bencic B.,Yastremska D.,45,42,6,4,1,6,7,5,,,,,2,1,14,15,Completed,1.29,3.5
2025-03-19,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Azarenka V.,Kalinina A.,32,55,6,3,6,1,,,,,,,2,,12,4,Completed,1.47,2.66
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,1st Round,3,Sherif M.,Sun L.,67,44,7,5,1,6,6,4,,,,,2,1,14,15,Completed,3.0,1.38
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Paolini J.,Sramkova R.,7,37,6,4,6,4,,,,,,,2,,12,8,Completed,1.52,2.5
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Ruse E.G.,Frech M.,102,27,6,4,6,4,,,,,,,2,,12,8,Completed,1.86,1.92
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Zheng Q.,Davis L.,9,229,6,1,7,5,,,,,,,2,,13,6,Completed,1.06,8.71
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Fernandez L.A.,Parks A.,26,59,7,6,6,3,,,,,,,2,,13,9,Completed,1.56,2.4
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Krueger A.,Rybakina E.,40,8,6,4,2,6,6,4,,,,,2,1,14,14,Completed,3.68,1.27
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Gauff C.,Kenin S.,3,46,6,0,6,0,,,,,,,2,,12,0,Completed,1.39,2.91
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Linette M.,Alexandrova E.,34,20,7,6,6,2,,,,,,,2,,13,8,Completed,2.43,1.55
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Sabalenka A.,Tomova V.,1,64,6,3,6,0,,,,,,,2,,12,3,Completed,1.02,14.0
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Townsend T.,Putintseva Y.,90,24,7,6,1,6,6,1,,,,,2,1,14,13,Completed,2.44,1.54
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Jabeur O.,Siniakova K.,30,57,6,4,7,6,,,,,,,2,,13,10,Completed,1.71,2.12
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Sakkari M.,Bronzetti L.,51,62,6,3,5,7,6,4,,,,,2,1,17,14,Completed,1.66,2.2
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Baptiste H.,Kasatkina D.,98,12,3,6,6,4,7,5,,,,,2,1,16,15,Completed,2.97,1.39
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Masarova R.,Vekic D.,168,19,6,1,6,3,,,,,,,2,,12,4,Completed,3.57,1.29
2025-03-20,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Fruhvirtova L.,Haddad Maia B.,215,18,6,0,6,2,,,,,,,2,,12,2,Completed,2.1,1.72
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Osaka N.,Samsonova L.,61,21,6,2,6,4,,,,,,,2,,12,6,Completed,1.87,1.91
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Collins D.,Cirstea S.,15,101,6,4,7,6,,,,,,,2,,13,10,Completed,1.64,2.24
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Blinkova A.,Shnaider D.,85,13,6,4,7,6,,,,,,,2,,13,10,Completed,3.41,1.31
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Kalinskaya A.,Uchijima M.,33,53,6,1,6,3,,,,,,,2,,12,4,Completed,1.84,1.95
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Swiatek I.,Garcia C.,2,74,6,2,7,5,,,,,,,2,,13,7,Completed,1.04,11.11
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Eala A.,Ostapenko J.,140,25,7,6,7,5,,,,,,,2,,14,11,Completed,4.26,1.22
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Mertens E.,Stearns P.,28,43,6,4,6,1,,,,,,,2,,12,5,Completed,1.67,2.19
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Badosa P.,Mboko V.,11,162,7,5,1,6,7,6,,,,,2,1,15,17,Completed,1.46,2.71
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Raducanu E.,Navarro E.,60,10,7,6,2,6,7,6,,,,,2,1,16,18,Completed,2.7,1.47
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Tauson C.,Grabher J.,23,373,6,4,7,5,,,,,,,2,,13,9,Completed,1.04,10.76
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Kessler M.,Noskova L.,48,31,2,6,7,5,7,6,,,,,2,1,16,17,Completed,2.12,1.71
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Kostyuk M.,Birrell K.,29,68,7,5,4,6,6,3,,,,,2,1,17,14,Completed,1.38,3.01
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Pegula J.,Pera B.,4,84,6,4,6,4,,,,,,,2,,12,8,Completed,1.13,5.81
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Muchova K.,Azarenka V.,14,32,6,0,0,0,,,,,,,1,,6,0,Retired,1.38,3.01
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Svitolina E.,Bencic B.,22,45,6,1,6,2,,,,,,,2,,12,3,Completed,2.29,1.61
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Anisimova A.,Sherif M.,17,67,6,2,6,2,,,,,,,2,,12,4,Completed,1.1,6.9
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Andreeva M.,Kudermetova V.,6,52,6,0,6,2,,,,,,,2,,12,2,Completed,1.15,5.43
2025-03-21,Miami Open,WTA1000,Outdoor,Hard,2nd Round,3,Keys M.,Avanesyan E.,5,36,6,3,6,3,,,,,,,2,,12,6,Completed,1.25,3.9
2025-03-22,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Paolini J.,Jabeur O.,7,30,4,3,,,,,,,,,,,4,3,Retired,2.18,1.69
2025-03-22,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Krueger A.,Fernandez L.A.,40,26,6,1,7,5,,,,,,,2,,13,6,Completed,1.75,2.08
2025-03-22,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Osaka N.,Baptiste H.,61,98,7,6,3,6,6,4,,,,,2,1,16,16,Completed,1.31,3.42
2025-03-22,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Sabalenka A.,Ruse E.G.,1,102,6,1,0,0,,,,,,,1,,6,1,Retired,1.03,12.94
2025-03-22,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Gauff C.,Sakkari M.,3,51,6,2,6,4,,,,,,,2,,12,6,Completed,1.2,4.53
2025-03-22,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Linette M.,Fruhvirtova L.,34,215,7,5,6,4,,,,,,,2,,13,9,Completed,1.54,2.48
2025-03-22,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Collins D.,Masarova R.,15,168,6,4,3,6,6,3,,,,,2,1,15,13,Completed,1.27,3.7
2025-03-23,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Zheng Q.,Townsend T.,9,90,6,1,7,6,,,,,,,2,,13,7,Completed,1.22,4.23
2025-03-23,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Badosa P.,Tauson C.,11,23,6,3,7,6,,,,,,,2,,13,9,Completed,1.72,2.12
2025-03-23,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Svitolina E.,Muchova K.,22,14,6,2,3,6,6,2,,,,,2,1,15,10,Completed,1.89,1.91
2025-03-23,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Swiatek I.,Mertens E.,2,28,7,6,6,1,,,,,,,2,,13,7,Completed,1.1,6.93
2025-03-23,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Kostyuk M.,Blinkova A.,29,85,6,2,6,1,,,,,,,2,,12,3,Completed,1.37,3.08
2025-03-23,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Eala A.,Keys M.,140,5,6,4,6,2,,,,,,,2,,12,6,Completed,8.77,1.06
2025-03-23,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Pegula J.,Kalinskaya A.,4,33,6,7,6,2,7,6,,,,,2,1,19,15,Completed,1.28,3.65
2025-03-23,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Raducanu E.,Kessler M.,60,48,6,1,3,0,,,,,,,1,,9,1,Retired,1.85,1.94
2025-03-23,Miami Open,WTA1000,Outdoor,Hard,3rd Round,3,Anisimova A.,Andreeva M.,17,6,7,6,2,6,6,3,,,,,2,1,15,15,Completed,3.5,1.3
2025-03-24,Miami Open,WTA1000,Outdoor,Hard,4th Round,3,Paolini J.,Osaka N.,7,61,3,6,6,4,6,4,,,,,2,1,15,14,Completed,2.3,1.61
2025-03-24,Miami Open,WTA1000,Outdoor,Hard,4th Round,3,Zheng Q.,Krueger A.,9,40,6,2,7,6,,,,,,,2,,13,8,Completed,1.51,2.56
2025-03-24,Miami Open,WTA1000,Outdoor,Hard,4th Round,3,Sabalenka A.,Collins D.,1,15,6,4,6,4,,,,,,,2,,12,8,Completed,1.19,4.68
2025-03-24,Miami Open,WTA1000,Outdoor,Hard,4th Round,3,Raducanu E.,Anisimova A.,60,17,6,1,6,3,,,,,,,2,,12,4,Completed,2.26,1.62
2025-03-24,Miami Open,WTA1000,Outdoor,Hard,4th Round,3,Linette M.,Gauff C.,34,3,6,4,6,4,,,,,,,2,,12,8,Completed,6.07,1.12
2025-03-24,Miami Open,WTA1000,Outdoor,Hard,4th Round,3,Pegula J.,Kostyuk M.,4,29,6,2,6,3,,,,,,,2,,12,5,Completed,1.52,2.52
2025-03-25,Miami Open,WTA1000,Outdoor,Hard,4th Round,3,Swiatek I.,Svitolina E.,2,22,7,6,6,3,,,,,,,2,,13,9,Completed,1.27,3.71
2025-03-25,Miami Open,WTA1000,Outdoor,Hard,Quarterfinals,3,Paolini J.,Linette M.,7,34,6,3,6,2,,,,,,,2,,12,5,Completed,1.58,2.38
2025-03-26,Miami Open,WTA1000,Outdoor,Hard,Quarterfinals,3,Sabalenka A.,Zheng Q.,1,9,6,2,7,5,,,,,,,2,,13,7,Completed,1.27,3.75
2025-03-26,Miami Open,WTA1000,Outdoor,Hard,Quarterfinals,3,Eala A.,Swiatek I.,140,2,6,2,7,5,,,,,,,2,,13,7,Completed,8.47,1.07
2025-03-27,Miami Open,WTA1000,Outdoor,Hard,Quarterfinals,3,Pegula J.,Raducanu E.,4,60,6,4,6,7,6,2,,,,,2,1,18,13,Completed,1.46,2.72
2025-03-27,Miami Open,WTA1000,Outdoor,Hard,Semifinals,3,Sabalenka A.,Paolini J.,1,7,6,2,6,2,,,,,,,2,,12,4,Completed,1.18,4.76
2025-03-28,Miami Open,WTA1000,Outdoor,Hard,Semifinals,3,Pegula J.,Eala A.,4,140,7,6,5,7,6,3,,,,,2,1,18,16,Completed,1.26,3.8
2025-03-29,Miami Open,WTA1000,Outdoor,Hard,The Final,3,Sabalenka A.,Pegula J.,1,4,7,5,6,2,,,,,,,2,,13,7,Completed,1.25,3.94
2025-04-01,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Chang H.,Lepchenko V.,194,122,4,6,6,1,6,2,,,,,2,1,16,9,Completed,3.47,1.3
2025-04-01,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Maria T.,Paquet C.,82,120,6,7,7,5,6,4,,,,,2,1,19,16,Completed,1.68,2.17
2025-04-01,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Janicijevic S.,Sorribes Tormo S.,178,86,6,1,6,2,,,,,,,2,,12,3,Completed,5.12,1.16
2025-04-01,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Osorio M.,Higuita Barraza M.,54,1080,6,0,6,1,,,,,,,2,,12,1,Completed,1.01,27.02
2025-04-01,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Kawa K.,Mediorreal A.V.,223,800,6,1,6,1,,,,,,,2,,12,2,Completed,1.03,11.47
2025-04-01,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Tig P.M.,Arango E.,243,84,6,3,6,3,,,,,,,2,,12,6,Completed,2.72,1.42
2025-04-01,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Pigossi L.,Siegemund L.,180,88,4,6,6,1,6,1,,,,,2,1,16,8,Completed,4.02,1.23
2025-04-01,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Serban R.,Parrizas Diaz N.,204,111,2,6,6,4,6,1,,,,,2,1,14,11,Completed,2.11,1.71
2025-04-01,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Bouzkova M.,Krunic A.,51,290,6,0,3,6,6,3,,,,,2,1,15,9,Completed,1.33,3.25
2025-04-01,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Jovic I.,Parks A.,150,55,6,1,6,4,,,,,,,2,,12,5,Completed,1.86,1.91
2025-04-01,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Boskovic L.,Bara I.,225,242,6,4,6,4,,,,,,,2,,12,8,Completed,2.07,1.74
2025-04-01,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Pareja J.,Sanchez Uribe M.J.,550,1259,6,1,6,1,,,,,,,2,,12,2,Completed,1.01,17.08
2025-04-01,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Bektas E.,Torres Murcia M.C.,186,866,6,0,6,3,,,,,,,2,,12,3,Completed,1.05,9.97
2025-04-02,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Jeanjean L.,Von Deichmann K.,116,158,6,4,7,5,,,,,,,2,,13,9,Completed,1.39,2.96
2025-04-02,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Bucsa C.,Kung L.,93,206,6,1,6,7,6,1,,,,,2,1,18,9,Completed,1.2,4.35
2025-04-02,Copa Colsanitas,WTA250,Outdoor,Clay,1st Round,3,Riera J.,Jones F.,157,129,6,2,5,7,5,3,,,,,1,1,16,12,Retired,2.94,1.39
2025-04-02,Copa Colsanitas,WTA250,Outdoor,Clay,2nd Round,3,Kawa K.,Pigossi L.,223,180,1,6,7,6,6,3,,,,,2,1,14,15,Completed,1.86,1.93
2025-04-02,Copa Colsanitas,WTA250,Outdoor,Clay,2nd Round,3,Bouzkova M.,Serban R.,51,204,6,1,6,3,,,,,,,2,,12,4,Completed,1.21,4.34
2025-04-02,Copa Colsanitas,WTA250,Outdoor,Clay,2nd Round,3,Pareja J.,Tig P.M.,550,243,6,3,7,6,,,,,,,2,,13,9,Completed,2.06,1.75
2025-04-03,Copa Colsanitas,WTA250,Outdoor,Clay,2nd Round,3,Jeanjean L.,Janicijevic S.,116,178,6,4,6,3,,,,,,,2,,12,7,Completed,1.28,3.61
2025-04-03,Copa Colsanitas,WTA250,Outdoor,Clay,2nd Round,3,Osorio M.,Bektas E.,54,186,1,6,7,6,6,2,,,,,2,1,14,14,Completed,1.09,7.64
2025-04-03,Copa Colsanitas,WTA250,Outdoor,Clay,2nd Round,3,Maria T.,Chang H.,82,194,6,0,7,6,,,,,,,2,,13,6,Completed,1.4,2.97
2025-04-03,Copa Colsanitas,WTA250,Outdoor,Clay,2nd Round,3,Boskovic L.,Bucsa C.,225,93,6,1,6,4,,,,,,,2,,12,5,Completed,3.61,1.29
2025-04-04,Copa Colsanitas,WTA250,Outdoor,Clay,2nd Round,3,Riera J.,Jovic I.,157,150,6,4,6,2,,,,,,,2,,12,6,Completed,2.59,1.49
2025-04-04,Copa Colsanitas,WTA250,Outdoor,Clay,Quarterfinals,3,Osorio M.,Maria T.,54,82,6,1,6,3,,,,,,,2,,12,4,Completed,1.37,3.06
2025-04-04,Copa Colsanitas,WTA250,Outdoor,Clay,Quarterfinals,3,Riera J.,Boskovic L.,157,225,6,3,2,6,6,1,,,,,2,1,14,10,Completed,1.5,2.58
2025-04-04,Copa Colsanitas,WTA250,Outdoor,Clay,Quarterfinals,3,Kawa K.,Bouzkova M.,223,51,5,7,6,1,7,5,,,,,2,1,18,13,Completed,4.32,1.21
2025-04-05,Copa Colsanitas,WTA250,Outdoor,Clay,Quarterfinals,3,Pareja J.,Jeanjean L.,550,116,7,6,6,3,,,,,,,2,,13,9,Completed,2.28,1.64
2025-04-05,Copa Colsanitas,WTA250,Outdoor,Clay,Semifinals,3,Osorio M.,Riera J.,54,157,6,4,7,5,,,,,,,2,,13,9,Completed,1.35,3.16
2025-04-06,Copa Colsanitas,WTA250,Outdoor,Clay,Semifinals,3,Kawa K.,Pareja J.,223,550,7,5,6,2,,,,,,,2,,13,7,Completed,2.01,1.79
2025-04-06,Copa Colsanitas,WTA250,Outdoor,Clay,The Final,3,Osorio M.,Kawa K.,54,223,6,3,6,3,,,,,,,2,,12,6,Completed,1.22,4.29
2025-03-31,Charleston Open,WTA500,Outdoor,Clay,1st Round,3,Montgomery R.,Tomova V.,105,65,6,1,6,3,,,,,,,2,,12,4,Completed,2.18,1.66
2025-03-31,Charleston Open,WTA500,Outdoor,Clay,1st Round,3,Gracheva V.,Dart H.,66,109,6,1,3,6,6,1,,,,,2,1,15,8,Completed,1.31,3.42
